type,client,tx,amount
deposit,27,6227,270.0
deposit,28,6228,280.0
deposit,29,6229,290.0
deposit,30,6230,300.0
deposit,31,6231,310.0
deposit,32,6232,320.0
deposit,33,6233,330.0
deposit,34,6234,340.0
deposit,35,6235,350.0
deposit,36,6236,360.0
deposit,37,6237,370.0
deposit,38,6238,380.0
deposit,39,6239,390.0
deposit,40,6240,400.0
deposit,41,6241,410.0
deposit,42,6242,420.0
deposit,43,6243,430.0
deposit,44,6244,440.0
deposit,45,6245,450.0
deposit,46,6246,460.0
deposit,47,6247,470.0
deposit,48,6248,480.0
deposit,49,6249,490.0
deposit,50,6250,500.0
deposit,51,6251,510.0
deposit,52,6252,520.0
deposit,53,6253,530.0
deposit,54,6254,540.0
deposit,55,6255,550.0
deposit,56,6256,560.0
deposit,57,6257,570.0
deposit,58,6258,580.0
deposit,59,6259,590.0
deposit,60,6260,600.0
deposit,61,6261,610.0
deposit,62,6262,620.0
deposit,63,6263,630.0
deposit,64,6264,640.0
deposit,65,6265,650.0
deposit,66,6266,660.0
deposit,67,6267,670.0
deposit,68,6268,680.0
deposit,69,6269,690.0
deposit,70,6270,700.0
deposit,71,6271,710.0
deposit,72,6272,720.0
deposit,73,6273,730.0
deposit,74,6274,740.0
deposit,75,6275,750.0
deposit,76,6276,760.0
deposit,77,6277,770.0
deposit,78,6278,780.0
deposit,79,6279,790.0
deposit,80,6280,800.0
deposit,81,6281,810.0
deposit,82,6282,820.0
deposit,83,6283,830.0
deposit,84,6284,840.0
deposit,85,6285,850.0
deposit,86,6286,860.0
deposit,87,6287,870.0
deposit,88,6288,880.0
deposit,89,6289,890.0
deposit,90,6290,900.0
deposit,91,6291,910.0
deposit,92,6292,920.0
deposit,93,6293,930.0
deposit,94,6294,940.0
deposit,95,6295,950.0
deposit,96,6296,960.0
deposit,97,6297,970.0
deposit,98,6298,980.0
deposit,99,6299,990.0
deposit,100,6300,1000.0
deposit,1,6301,10.0
deposit,2,6302,20.0
deposit,3,6303,30.0
deposit,4,6304,40.0
deposit,5,6305,50.0
deposit,6,6306,60.0
deposit,7,6307,70.0
deposit,8,6308,80.0
deposit,9,6309,90.0
deposit,10,6310,100.0
deposit,11,6311,110.0
deposit,12,6312,120.0
deposit,13,6313,130.0
deposit,14,6314,140.0
deposit,15,6315,150.0
deposit,16,6316,160.0
deposit,17,6317,170.0
deposit,18,6318,180.0
deposit,19,6319,190.0
deposit,20,6320,200.0
deposit,21,6321,210.0
deposit,22,6322,220.0
deposit,23,6323,230.0
deposit,24,6324,240.0
deposit,25,6325,250.0
deposit,26,6326,260.0
deposit,27,6327,270.0
deposit,28,6328,280.0
deposit,29,6329,290.0
deposit,30,6330,300.0
deposit,31,6331,310.0
deposit,32,6332,320.0
deposit,33,6333,330.0
deposit,34,6334,340.0
deposit,35,6335,350.0
deposit,36,6336,360.0
deposit,37,6337,370.0
deposit,38,6338,380.0
deposit,39,6339,390.0
deposit,40,6340,400.0
deposit,41,6341,410.0
deposit,42,6342,420.0
deposit,43,6343,430.0
deposit,44,6344,440.0
deposit,45,6345,450.0
deposit,46,6346,460.0
deposit,47,6347,470.0
deposit,48,6348,480.0
deposit,49,6349,490.0
deposit,50,6350,500.0
deposit,51,6351,510.0
deposit,52,6352,520.0
deposit,53,6353,530.0
deposit,54,6354,540.0
deposit,55,6355,550.0
deposit,56,6356,560.0
deposit,57,6357,570.0
deposit,58,6358,580.0
deposit,59,6359,590.0
deposit,60,6360,600.0
deposit,61,6361,610.0
deposit,62,6362,620.0
deposit,63,6363,630.0
deposit,64,6364,640.0
deposit,65,6365,650.0
deposit,66,6366,660.0
deposit,67,6367,670.0
deposit,68,6368,680.0
deposit,69,6369,690.0
deposit,70,6370,700.0
deposit,71,6371,710.0
deposit,72,6372,720.0
deposit,73,6373,730.0
deposit,74,6374,740.0
deposit,75,6375,750.0
deposit,76,6376,760.0
deposit,77,6377,770.0
deposit,78,6378,780.0
deposit,79,6379,790.0
deposit,80,6380,800.0
deposit,81,6381,810.0
deposit,82,6382,820.0
deposit,83,6383,830.0
deposit,84,6384,840.0
deposit,85,6385,850.0
deposit,86,6386,860.0
deposit,87,6387,870.0
deposit,88,6388,880.0
deposit,89,6389,890.0
deposit,90,6390,900.0
deposit,91,6391,910.0
deposit,92,6392,920.0
deposit,93,6393,930.0
deposit,94,6394,940.0
deposit,95,6395,950.0
deposit,96,6396,960.0
deposit,97,6397,970.0
deposit,98,6398,980.0
deposit,99,6399,990.0
deposit,100,6400,1000.0
deposit,1,6401,10.0
deposit,2,6402,20.0
deposit,3,6403,30.0
deposit,4,6404,40.0
deposit,5,6405,50.0
deposit,6,6406,60.0
deposit,7,6407,70.0
deposit,8,6408,80.0
deposit,9,6409,90.0
deposit,10,6410,100.0
deposit,11,6411,110.0
deposit,12,6412,120.0
deposit,13,6413,130.0
deposit,14,6414,140.0
deposit,15,6415,150.0
deposit,16,6416,160.0
deposit,17,6417,170.0
deposit,18,6418,180.0
deposit,19,6419,190.0
deposit,20,6420,200.0
deposit,21,6421,210.0
deposit,22,6422,220.0
deposit,23,6423,230.0
deposit,24,6424,240.0
deposit,25,6425,250.0
deposit,26,6426,260.0
deposit,27,6427,270.0
deposit,28,6428,280.0
deposit,29,6429,290.0
deposit,30,6430,300.0
deposit,31,6431,310.0
deposit,32,6432,320.0
deposit,33,6433,330.0
deposit,34,6434,340.0
deposit,35,6435,350.0
deposit,36,6436,360.0
deposit,37,6437,370.0
deposit,38,6438,380.0
deposit,39,6439,390.0
deposit,40,6440,400.0
deposit,41,6441,410.0
deposit,42,6442,420.0
deposit,43,6443,430.0
deposit,44,6444,440.0
deposit,45,6445,450.0
deposit,46,6446,460.0
deposit,47,6447,470.0
deposit,48,6448,480.0
deposit,49,6449,490.0
deposit,50,6450,500.0
deposit,51,6451,510.0
deposit,52,6452,520.0
deposit,53,6453,530.0
deposit,54,6454,540.0
deposit,55,6455,550.0
deposit,56,6456,560.0
deposit,57,6457,570.0
deposit,58,6458,580.0
deposit,59,6459,590.0
deposit,60,6460,600.0
deposit,61,6461,610.0
deposit,62,6462,620.0
deposit,63,6463,630.0
deposit,64,6464,640.0
deposit,65,6465,650.0
deposit,66,6466,660.0
deposit,67,6467,670.0
deposit,68,6468,680.0
deposit,69,6469,690.0
deposit,70,6470,700.0
deposit,71,6471,710.0
deposit,72,6472,720.0
deposit,73,6473,730.0
deposit,74,6474,740.0
deposit,75,6475,750.0
deposit,76,6476,760.0
deposit,77,6477,770.0
deposit,78,6478,780.0
deposit,79,6479,790.0
deposit,80,6480,800.0
deposit,81,6481,810.0
deposit,82,6482,820.0
deposit,83,6483,830.0
deposit,84,6484,840.0
deposit,85,6485,850.0
deposit,86,6486,860.0
deposit,87,6487,870.0
deposit,88,6488,880.0
deposit,89,6489,890.0
deposit,90,6490,900.0
deposit,91,6491,910.0
deposit,92,6492,920.0
deposit,93,6493,930.0
deposit,94,6494,940.0
deposit,95,6495,950.0
deposit,96,6496,960.0
deposit,97,6497,970.0
deposit,98,6498,980.0
deposit,99,6499,990.0
deposit,100,6500,1000.0
deposit,1,6501,10.0
deposit,2,6502,20.0
deposit,3,6503,30.0
deposit,4,6504,40.0
deposit,5,6505,50.0
deposit,6,6506,60.0
deposit,7,6507,70.0
deposit,8,6508,80.0
deposit,9,6509,90.0
deposit,10,6510,100.0
deposit,11,6511,110.0
deposit,12,6512,120.0
deposit,13,6513,130.0
deposit,14,6514,140.0
deposit,15,6515,150.0
deposit,16,6516,160.0
deposit,17,6517,170.0
deposit,18,6518,180.0
deposit,19,6519,190.0
deposit,20,6520,200.0
deposit,21,6521,210.0
deposit,22,6522,220.0
deposit,23,6523,230.0
deposit,24,6524,240.0
deposit,25,6525,250.0
deposit,26,6526,260.0
deposit,27,6527,270.0
deposit,28,6528,280.0
deposit,29,6529,290.0
deposit,30,6530,300.0
deposit,31,6531,310.0
deposit,32,6532,320.0
deposit,33,6533,330.0
deposit,34,6534,340.0
deposit,35,6535,350.0
deposit,36,6536,360.0
deposit,37,6537,370.0
deposit,38,6538,380.0
deposit,39,6539,390.0
deposit,40,6540,400.0
deposit,41,6541,410.0
deposit,42,6542,420.0
deposit,43,6543,430.0
deposit,44,6544,440.0
deposit,45,6545,450.0
deposit,46,6546,460.0
deposit,47,6547,470.0
deposit,48,6548,480.0
deposit,49,6549,490.0
deposit,50,6550,500.0
deposit,51,6551,510.0
deposit,52,6552,520.0
deposit,53,6553,530.0
deposit,54,6554,540.0
deposit,55,6555,550.0
deposit,56,6556,560.0
deposit,57,6557,570.0
deposit,58,6558,580.0
deposit,59,6559,590.0
deposit,60,6560,600.0
deposit,61,6561,610.0
deposit,62,6562,620.0
deposit,63,6563,630.0
deposit,64,6564,640.0
deposit,65,6565,650.0
deposit,66,6566,660.0
deposit,67,6567,670.0
deposit,68,6568,680.0
deposit,69,6569,690.0
deposit,70,6570,700.0
deposit,71,6571,710.0
deposit,72,6572,720.0
deposit,73,6573,730.0
deposit,74,6574,740.0
deposit,75,6575,750.0
deposit,76,6576,760.0
deposit,77,6577,770.0
deposit,78,6578,780.0
deposit,79,6579,790.0
deposit,80,6580,800.0
deposit,81,6581,810.0
deposit,82,6582,820.0
deposit,83,6583,830.0
deposit,84,6584,840.0
deposit,85,6585,850.0
deposit,86,6586,860.0
deposit,87,6587,870.0
deposit,88,6588,880.0
deposit,89,6589,890.0
deposit,90,6590,900.0
deposit,91,6591,910.0
deposit,92,6592,920.0
deposit,93,6593,930.0
deposit,94,6594,940.0
deposit,95,6595,950.0
deposit,96,6596,960.0
deposit,97,6597,970.0
deposit,98,6598,980.0
deposit,99,6599,990.0
deposit,100,6600,1000.0
deposit,1,6601,10.0
deposit,2,6602,20.0
deposit,3,6603,30.0
deposit,4,6604,40.0
deposit,5,6605,50.0
deposit,6,6606,60.0
deposit,7,6607,70.0
deposit,8,6608,80.0
deposit,9,6609,90.0
deposit,10,6610,100.0
deposit,11,6611,110.0
deposit,12,6612,120.0
deposit,13,6613,130.0
deposit,14,6614,140.0
deposit,15,6615,150.0
deposit,16,6616,160.0
deposit,17,6617,170.0
deposit,18,6618,180.0
deposit,19,6619,190.0
deposit,20,6620,200.0
deposit,21,6621,210.0
deposit,22,6622,220.0
deposit,23,6623,230.0
deposit,24,6624,240.0
deposit,25,6625,250.0
deposit,26,6626,260.0
deposit,27,6627,270.0
deposit,28,6628,280.0
deposit,29,6629,290.0
deposit,30,6630,300.0
deposit,31,6631,310.0
deposit,32,6632,320.0
deposit,33,6633,330.0
deposit,34,6634,340.0
deposit,35,6635,350.0
deposit,36,6636,360.0
deposit,37,6637,370.0
deposit,38,6638,380.0
deposit,39,6639,390.0
deposit,40,6640,400.0
deposit,41,6641,410.0
deposit,42,6642,420.0
deposit,43,6643,430.0
deposit,44,6644,440.0
deposit,45,6645,450.0
deposit,46,6646,460.0
deposit,47,6647,470.0
deposit,48,6648,480.0
deposit,49,6649,490.0
deposit,50,6650,500.0
deposit,51,6651,510.0
deposit,52,6652,520.0
deposit,53,6653,530.0
deposit,54,6654,540.0
deposit,55,6655,550.0
deposit,56,6656,560.0
deposit,57,6657,570.0
deposit,58,6658,580.0
deposit,59,6659,590.0
deposit,60,6660,600.0
deposit,61,6661,610.0
deposit,62,6662,620.0
deposit,63,6663,630.0
deposit,64,6664,640.0
deposit,65,6665,650.0
deposit,66,6666,660.0
deposit,67,6667,670.0
deposit,68,6668,680.0
deposit,69,6669,690.0
deposit,70,6670,700.0
deposit,71,6671,710.0
deposit,72,6672,720.0
deposit,73,6673,730.0
deposit,74,6674,740.0
deposit,75,6675,750.0
deposit,76,6676,760.0
deposit,77,6677,770.0
deposit,78,6678,780.0
deposit,79,6679,790.0
deposit,80,6680,800.0
deposit,81,6681,810.0
deposit,82,6682,820.0
deposit,83,6683,830.0
deposit,84,6684,840.0
deposit,85,6685,850.0
deposit,86,6686,860.0
deposit,87,6687,870.0
deposit,88,6688,880.0
deposit,89,6689,890.0
deposit,90,6690,900.0
deposit,91,6691,910.0
deposit,92,6692,920.0
deposit,93,6693,930.0
deposit,94,6694,940.0
deposit,95,6695,950.0
deposit,96,6696,960.0
deposit,97,6697,970.0
deposit,98,6698,980.0
deposit,99,6699,990.0
deposit,100,6700,1000.0
deposit,1,6701,10.0
deposit,2,6702,20.0
deposit,3,6703,30.0
deposit,4,6704,40.0
deposit,5,6705,50.0
deposit,6,6706,60.0
deposit,7,6707,70.0
deposit,8,6708,80.0
deposit,9,6709,90.0
deposit,10,6710,100.0
deposit,11,6711,110.0
deposit,12,6712,120.0
deposit,13,6713,130.0
deposit,14,6714,140.0
deposit,15,6715,150.0
deposit,16,6716,160.0
deposit,17,6717,170.0
deposit,18,6718,180.0
deposit,19,6719,190.0
deposit,20,6720,200.0
deposit,21,6721,210.0
deposit,22,6722,220.0
deposit,23,6723,230.0
deposit,24,6724,240.0
deposit,25,6725,250.0
deposit,26,6726,260.0
deposit,27,6727,270.0
deposit,28,6728,280.0
deposit,29,6729,290.0
deposit,30,6730,300.0
deposit,31,6731,310.0
deposit,32,6732,320.0
deposit,33,6733,330.0
deposit,34,6734,340.0
deposit,35,6735,350.0
deposit,36,6736,360.0
deposit,37,6737,370.0
deposit,38,6738,380.0
deposit,39,6739,390.0
deposit,40,6740,400.0
deposit,41,6741,410.0
deposit,42,6742,420.0
deposit,43,6743,430.0
deposit,44,6744,440.0
deposit,45,6745,450.0
deposit,46,6746,460.0
deposit,47,6747,470.0
deposit,48,6748,480.0
deposit,49,6749,490.0
deposit,50,6750,500.0
deposit,51,6751,510.0
deposit,52,6752,520.0
deposit,53,6753,530.0
deposit,54,6754,540.0
deposit,55,6755,550.0
deposit,56,6756,560.0
deposit,57,6757,570.0
deposit,58,6758,580.0
deposit,59,6759,590.0
deposit,60,6760,600.0
deposit,61,6761,610.0
deposit,62,6762,620.0
deposit,63,6763,630.0
deposit,64,6764,640.0
deposit,65,6765,650.0
deposit,66,6766,660.0
deposit,67,6767,670.0
deposit,68,6768,680.0
deposit,69,6769,690.0
deposit,70,6770,700.0
deposit,71,6771,710.0
deposit,72,6772,720.0
deposit,73,6773,730.0
deposit,74,6774,740.0
deposit,75,6775,750.0
deposit,76,6776,760.0
deposit,77,6777,770.0
deposit,78,6778,780.0
deposit,79,6779,790.0
deposit,80,6780,800.0
deposit,81,6781,810.0
deposit,82,6782,820.0
deposit,83,6783,830.0
deposit,84,6784,840.0
deposit,85,6785,850.0
deposit,86,6786,860.0
deposit,87,6787,870.0
deposit,88,6788,880.0
deposit,89,6789,890.0
deposit,90,6790,900.0
deposit,91,6791,910.0
deposit,92,6792,920.0
deposit,93,6793,930.0
deposit,94,6794,940.0
deposit,95,6795,950.0
deposit,96,6796,960.0
deposit,97,6797,970.0
deposit,98,6798,980.0
deposit,99,6799,990.0
deposit,100,6800,1000.0
deposit,1,6801,10.0
deposit,2,6802,20.0
deposit,3,6803,30.0
deposit,4,6804,40.0
deposit,5,6805,50.0
deposit,6,6806,60.0
deposit,7,6807,70.0
deposit,8,6808,80.0
deposit,9,6809,90.0
deposit,10,6810,100.0
deposit,11,6811,110.0
deposit,12,6812,120.0
deposit,13,6813,130.0
deposit,14,6814,140.0
deposit,15,6815,150.0
deposit,16,6816,160.0
deposit,17,6817,170.0
deposit,18,6818,180.0
deposit,19,6819,190.0
deposit,20,6820,200.0
deposit,21,6821,210.0
deposit,22,6822,220.0
deposit,23,6823,230.0
deposit,24,6824,240.0
deposit,25,6825,250.0
deposit,26,6826,260.0
deposit,27,6827,270.0
deposit,28,6828,280.0
deposit,29,6829,290.0
deposit,30,6830,300.0
deposit,31,6831,310.0
deposit,32,6832,320.0
deposit,33,6833,330.0
deposit,34,6834,340.0
deposit,35,6835,350.0
deposit,36,6836,360.0
deposit,37,6837,370.0
deposit,38,6838,380.0
deposit,39,6839,390.0
deposit,40,6840,400.0
deposit,41,6841,410.0
deposit,42,6842,420.0
deposit,43,6843,430.0
deposit,44,6844,440.0
deposit,45,6845,450.0
deposit,46,6846,460.0
deposit,47,6847,470.0
deposit,48,6848,480.0
deposit,49,6849,490.0
deposit,50,6850,500.0
deposit,51,6851,510.0
deposit,52,6852,520.0
deposit,53,6853,530.0
deposit,54,6854,540.0
deposit,55,6855,550.0
deposit,56,6856,560.0
deposit,57,6857,570.0
deposit,58,6858,580.0
deposit,59,6859,590.0
deposit,60,6860,600.0
deposit,61,6861,610.0
deposit,62,6862,620.0
deposit,63,6863,630.0
deposit,64,6864,640.0
deposit,65,6865,650.0
deposit,66,6866,660.0
deposit,67,6867,670.0
deposit,68,6868,680.0
deposit,69,6869,690.0
deposit,70,6870,700.0
deposit,71,6871,710.0
deposit,72,6872,720.0
deposit,73,6873,730.0
deposit,74,6874,740.0
deposit,75,6875,750.0
deposit,76,6876,760.0
deposit,77,6877,770.0
deposit,78,6878,780.0
deposit,79,6879,790.0
deposit,80,6880,800.0
deposit,81,6881,810.0
deposit,82,6882,820.0
deposit,83,6883,830.0
deposit,84,6884,840.0
deposit,85,6885,850.0
deposit,86,6886,860.0
deposit,87,6887,870.0
deposit,88,6888,880.0
deposit,89,6889,890.0
deposit,90,6890,900.0
deposit,91,6891,910.0
deposit,92,6892,920.0
deposit,93,6893,930.0
deposit,94,6894,940.0
deposit,95,6895,950.0
deposit,96,6896,960.0
deposit,97,6897,970.0
deposit,98,6898,980.0
deposit,99,6899,990.0
deposit,100,6900,1000.0
deposit,1,6901,10.0
deposit,2,6902,20.0
deposit,3,6903,30.0
deposit,4,6904,40.0
deposit,5,6905,50.0
deposit,6,6906,60.0
deposit,7,6907,70.0
deposit,8,6908,80.0
deposit,9,6909,90.0
deposit,10,6910,100.0
deposit,11,6911,110.0
deposit,12,6912,120.0
deposit,13,6913,130.0
deposit,14,6914,140.0
deposit,15,6915,150.0
deposit,16,6916,160.0
deposit,17,6917,170.0
deposit,18,6918,180.0
deposit,19,6919,190.0
deposit,20,6920,200.0
deposit,21,6921,210.0
deposit,22,6922,220.0
deposit,23,6923,230.0
deposit,24,6924,240.0
deposit,25,6925,250.0
deposit,26,6926,260.0
deposit,27,6927,270.0
deposit,28,6928,280.0
deposit,29,6929,290.0
deposit,30,6930,300.0
deposit,31,6931,310.0
deposit,32,6932,320.0
deposit,33,6933,330.0
deposit,34,6934,340.0
deposit,35,6935,350.0
deposit,36,6936,360.0
deposit,37,6937,370.0
deposit,38,6938,380.0
deposit,39,6939,390.0
deposit,40,6940,400.0
deposit,41,6941,410.0
deposit,42,6942,420.0
deposit,43,6943,430.0
deposit,44,6944,440.0
deposit,45,6945,450.0
deposit,46,6946,460.0
deposit,47,6947,470.0
deposit,48,6948,480.0
deposit,49,6949,490.0
deposit,50,6950,500.0
deposit,51,6951,510.0
deposit,52,6952,520.0
deposit,53,6953,530.0
deposit,54,6954,540.0
deposit,55,6955,550.0
deposit,56,6956,560.0
deposit,57,6957,570.0
deposit,58,6958,580.0
deposit,59,6959,590.0
deposit,60,6960,600.0
deposit,61,6961,610.0
deposit,62,6962,620.0
deposit,63,6963,630.0
deposit,64,6964,640.0
deposit,65,6965,650.0
deposit,66,6966,660.0
deposit,67,6967,670.0
deposit,68,6968,680.0
deposit,69,6969,690.0
deposit,70,6970,700.0
deposit,71,6971,710.0
deposit,72,6972,720.0
deposit,73,6973,730.0
deposit,74,6974,740.0
deposit,75,6975,750.0
deposit,76,6976,760.0
deposit,77,6977,770.0
deposit,78,6978,780.0
deposit,79,6979,790.0
deposit,80,6980,800.0
deposit,81,6981,810.0
deposit,82,6982,820.0
deposit,83,6983,830.0
deposit,84,6984,840.0
deposit,85,6985,850.0
deposit,86,6986,860.0
deposit,87,6987,870.0
deposit,88,6988,880.0
deposit,89,6989,890.0
deposit,90,6990,900.0
deposit,91,6991,910.0
deposit,92,6992,920.0
deposit,93,6993,930.0
deposit,94,6994,940.0
deposit,95,6995,950.0
deposit,96,6996,960.0
deposit,97,6997,970.0
deposit,98,6998,980.0
deposit,99,6999,990.0
deposit,100,7000,1000.0
withdrawal,1,7001,20.0
withdrawal,2,7002,40.0
withdrawal,3,7003,60.0
withdrawal,4,7004,80.0
withdrawal,5,7005,100.0
withdrawal,6,7006,120.0
withdrawal,7,7007,140.0
withdrawal,8,7008,160.0
withdrawal,9,7009,180.0
withdrawal,10,7010,200.0
withdrawal,11,7011,220.0
withdrawal,12,7012,240.0
withdrawal,13,7013,260.0
withdrawal,14,7014,280.0
withdrawal,15,7015,300.0
withdrawal,16,7016,320.0
withdrawal,17,7017,340.0
withdrawal,18,7018,360.0
withdrawal,19,7019,380.0
withdrawal,20,7020,400.0
withdrawal,21,7021,420.0
withdrawal,22,7022,440.0
withdrawal,23,7023,460.0
withdrawal,24,7024,480.0
withdrawal,25,7025,500.0
withdrawal,26,7026,520.0
withdrawal,27,7027,540.0
withdrawal,28,7028,560.0
withdrawal,29,7029,580.0
withdrawal,30,7030,600.0
withdrawal,31,7031,620.0
withdrawal,32,7032,640.0
withdrawal,33,7033,660.0
withdrawal,34,7034,680.0
withdrawal,35,7035,700.0
withdrawal,36,7036,720.0
withdrawal,37,7037,740.0
withdrawal,38,7038,760.0
withdrawal,39,7039,780.0
withdrawal,40,7040,800.0
withdrawal,41,7041,820.0
withdrawal,42,7042,840.0
withdrawal,43,7043,860.0
withdrawal,44,7044,880.0
withdrawal,45,7045,900.0
withdrawal,46,7046,920.0
withdrawal,47,7047,940.0
withdrawal,48,7048,960.0
withdrawal,49,7049,980.0
withdrawal,50,7050,1000.0
withdrawal,51,7051,1020.0
withdrawal,52,7052,1040.0
withdrawal,53,7053,1060.0
withdrawal,54,7054,1080.0
withdrawal,55,7055,1100.0
withdrawal,56,7056,1120.0
withdrawal,57,7057,1140.0
withdrawal,58,7058,1160.0
withdrawal,59,7059,1180.0
withdrawal,60,7060,1200.0
withdrawal,61,7061,1220.0
withdrawal,62,7062,1240.0
withdrawal,63,7063,1260.0
withdrawal,64,7064,1280.0
withdrawal,65,7065,1300.0
withdrawal,66,7066,1320.0
withdrawal,67,7067,1340.0
withdrawal,68,7068,1360.0
withdrawal,69,7069,1380.0
withdrawal,70,7070,1400.0
withdrawal,71,7071,1420.0
withdrawal,72,7072,1440.0
withdrawal,73,7073,1460.0
withdrawal,74,7074,1480.0
withdrawal,75,7075,1500.0
withdrawal,76,7076,1520.0
withdrawal,77,7077,1540.0
withdrawal,78,7078,1560.0
withdrawal,79,7079,1580.0
withdrawal,80,7080,1600.0
withdrawal,81,7081,1620.0
withdrawal,82,7082,1640.0
withdrawal,83,7083,1660.0
withdrawal,84,7084,1680.0
withdrawal,85,7085,1700.0
withdrawal,86,7086,1720.0
withdrawal,87,7087,1740.0
withdrawal,88,7088,1760.0
withdrawal,89,7089,1780.0
withdrawal,90,7090,1800.0
withdrawal,91,7091,1820.0
withdrawal,92,7092,1840.0
withdrawal,93,7093,1860.0
withdrawal,94,7094,1880.0
withdrawal,95,7095,1900.0
withdrawal,96,7096,1920.0
withdrawal,97,7097,1940.0
withdrawal,98,7098,1960.0
withdrawal,99,7099,1980.0
withdrawal,100,7100,2000.0
withdrawal,1,7101,20.0
withdrawal,2,7102,40.0
withdrawal,3,7103,60.0
withdrawal,4,7104,80.0
withdrawal,5,7105,100.0
withdrawal,6,7106,120.0
withdrawal,7,7107,140.0
withdrawal,8,7108,160.0
withdrawal,9,7109,180.0
withdrawal,10,7110,200.0
withdrawal,11,7111,220.0
withdrawal,12,7112,240.0
withdrawal,13,7113,260.0
withdrawal,14,7114,280.0
withdrawal,15,7115,300.0
withdrawal,16,7116,320.0
withdrawal,17,7117,340.0
withdrawal,18,7118,360.0
withdrawal,19,7119,380.0
withdrawal,20,7120,400.0
withdrawal,21,7121,420.0
withdrawal,22,7122,440.0
withdrawal,23,7123,460.0
withdrawal,24,7124,480.0
withdrawal,25,7125,500.0
withdrawal,26,7126,520.0
withdrawal,27,7127,540.0
withdrawal,28,7128,560.0
withdrawal,29,7129,580.0
withdrawal,30,7130,600.0
withdrawal,31,7131,620.0
withdrawal,32,7132,640.0
withdrawal,33,7133,660.0
withdrawal,34,7134,680.0
withdrawal,35,7135,700.0
withdrawal,36,7136,720.0
withdrawal,37,7137,740.0
withdrawal,38,7138,760.0
withdrawal,39,7139,780.0
withdrawal,40,7140,800.0
withdrawal,41,7141,820.0
withdrawal,42,7142,840.0
withdrawal,43,7143,860.0
withdrawal,44,7144,880.0
withdrawal,45,7145,900.0
withdrawal,46,7146,920.0
withdrawal,47,7147,940.0
withdrawal,48,7148,960.0
withdrawal,49,7149,980.0
withdrawal,50,7150,1000.0
withdrawal,51,7151,1020.0
withdrawal,52,7152,1040.0
withdrawal,53,7153,1060.0
withdrawal,54,7154,1080.0
withdrawal,55,7155,1100.0
withdrawal,56,7156,1120.0
withdrawal,57,7157,1140.0
withdrawal,58,7158,1160.0
withdrawal,59,7159,1180.0
withdrawal,60,7160,1200.0
withdrawal,61,7161,1220.0
withdrawal,62,7162,1240.0
withdrawal,63,7163,1260.0
withdrawal,64,7164,1280.0
withdrawal,65,7165,1300.0
withdrawal,66,7166,1320.0
withdrawal,67,7167,1340.0
withdrawal,68,7168,1360.0
withdrawal,69,7169,1380.0
withdrawal,70,7170,1400.0
withdrawal,71,7171,1420.0
withdrawal,72,7172,1440.0
withdrawal,73,7173,1460.0
withdrawal,74,7174,1480.0
withdrawal,75,7175,1500.0
withdrawal,76,7176,1520.0
withdrawal,77,7177,1540.0
withdrawal,78,7178,1560.0
withdrawal,79,7179,1580.0
withdrawal,80,7180,1600.0
withdrawal,81,7181,1620.0
withdrawal,82,7182,1640.0
